timestamp,ul_delay,dl_delay,lost_packets,rsrp,transfer_protocol,ulrx_cell,cell_id
2021-05-19 16:17:13,0.00650306,0.00805138,0,-92.9482,1,424570,1
2021-05-19 16:17:14,0.00691674,0.00826377,0,-92.9607,1,409860,1
2021-05-19 16:17:15,0.0065016,0.00688381,3,-92.9757,1,423286,1
2021-05-19 16:17:16,0.00691092,0.00689903,0,-92.9933,1,411144,1
2021-05-19 16:17:17,0.00650331,0.00688179,2,-93.0135,1,423286,1
2021-05-19 16:17:18,0.00691087,0.00988013,0,-93.0361,1,409914,1
2021-05-19 16:17:19,0.00648441,0.00688545,2,-93.0169,1,423286,1
2021-05-19 16:17:20,0.00691092,0.00689923,0,-92.8878,1,411144,1
2021-05-19 16:17:21,0.0065016,0.00688381,3,-92.7579,1,423286,1
2021-05-19 16:17:22,0.00691092,0.00689903,0,-92.6271,1,411144,1
2021-05-19 16:17:23,0.0065555,0.00806555,0,-92.4955,1,423340,1
2021-05-19 16:17:24,0.00691674,0.00783105,1,-92.3635,1,409860,1
2021-05-19 16:17:25,0.00648441,0.00688545,2,-92.2815,1,423286,1
2021-05-19 16:17:26,0.00690798,0.00689923,0,-92.2047,1,411144,1
2021-05-19 16:17:27,0.00649988,0.00688381,3,-92.1304,1,423286,1
2021-05-19 16:17:28,0.00691975,0.023599,0,-92.0586,1,411144,1
2021-05-19 16:17:29,0.00684682,0.00983882,3,-91.9896,1,423232,1
2021-05-19 16:17:30,0.00692269,0.0109871,0,-91.9235,1,409968,1
2021-05-19 16:17:31,0.00602393,0.00983123,2,-91.8603,1,424462,1
2021-05-19 16:17:32,0.00687857,0.0109871,0,-91.8003,1,409968,1
2021-05-19 16:17:33,0.00681603,0.00894543,1,-91.7436,1,423286,1
2021-05-19 16:17:34,0.00692563,0.00853147,0,-91.6903,1,411144,1
2021-05-19 16:17:35,0.00684682,0.00983882,3,-91.6405,1,423232,1
2021-05-19 16:17:36,0.00692269,0.0109871,0,-91.5943,1,409968,1
2021-05-19 16:17:37,0.00602393,0.00983123,2,-91.5519,1,424462,1
2021-05-19 16:17:38,0.00689328,0.0173204,0,-91.5134,1,409968,1
2021-05-19 16:17:39,0.0064363,0.0098368,3,-91.4788,1,424462,1
2021-05-19 16:17:40,0.00690497,0.0101953,0,-91.4482,1,408738,1
2021-05-19 16:17:41,0.00685211,0.00984934,2,-91.4218,1,424462,1
2021-05-19 16:17:42,0.00692269,0.0109871,0,-91.37,1,409968,1
2021-05-19 16:17:43,0.00647831,0.00896166,0,-91.273,1,424516,1
2021-05-19 16:17:44,0.00691087,0.00853147,0,-91.1768,1,409914,1
2021-05-19 16:17:45,0.00643458,0.0098368,3,-91.0813,1,424462,1
2021-05-19 16:17:46,0.00690504,0.0101953,0,-90.9868,1,409968,1
2021-05-19 16:17:47,0.00684682,0.00983882,3,-90.8933,1,423232,1
2021-05-19 16:17:48,0.00691681,0.0173204,0,-90.8009,1,409968,1
2021-05-19 16:17:49,0.00602393,0.00983123,2,-90.7097,1,424462,1
2021-05-19 16:17:50,0.00688151,0.0109871,0,-90.6198,1,409968,1
2021-05-19 16:17:51,0.00643115,0.00983478,3,-90.5313,1,424462,1
2021-05-19 16:17:52,0.00690497,0.0101953,0,-90.4444,1,408738,1
2021-05-19 16:17:53,0.00603578,0.00895558,0,-90.3591,1,424516,1
2021-05-19 16:17:54,0.00688432,0.00898666,1,-90.2756,1,409914,1
2021-05-19 16:17:55,0.00602565,0.00984486,2,-90.194,1,424462,1
2021-05-19 16:17:56,0.00687857,0.0109871,0,-90.1144,1,409968,1
2021-05-19 16:17:57,0.0064363,0.0098368,3,-90.0369,1,424462,1
2021-05-19 16:17:58,0.00844622,0.0344953,0,-89.9617,1,409968,1
2021-05-19 16:17:59,0.00660297,0.00789096,0,-89.8889,1,423286,1
2021-05-19 16:18:00,0.00693152,0.00807192,1,-89.8186,1,409914,1
2021-05-19 16:18:01,0.00658751,0.00789096,0,-89.7509,1,423286,1
2021-05-19 16:18:02,0.00690798,0.00848881,0,-89.6861,1,411144,1
2021-05-19 16:18:03,0.00658981,0.0080855,1,-89.6242,1,423340,1
2021-05-19 16:18:04,0.00690497,0.00791227,0,-89.5652,1,411090,1
2021-05-19 16:18:05,0.00658407,0.00788894,0,-89.431,1,423286,1
2021-05-19 16:18:06,0.00710556,0.00807207,1,-89.2762,1,409914,1
2021-05-19 16:18:07,0.00659438,0.00788894,0,-89.1202,1,423286,1
2021-05-19 16:18:08,0.00706092,0.0119887999999999,0,-88.9632,1,411144,1
2021-05-19 16:18:09,0.0066001,0.00789096,0,-88.8054,1,424516,1
2021-05-19 16:18:10,0.00691677,0.00807192,0,-88.6466,1,409914,1
2021-05-19 16:18:11,0.00660641,0.00788893,0,-88.4872,1,423286,1
2021-05-19 16:18:12,0.00693152,0.00807192,1,-88.3271,1,409914,1
2021-05-19 16:18:13,0.00657943,0.00807742,3,-88.1664,1,423178,1
2021-05-19 16:18:14,0.00692272,0.00791242,0,-88.0054,1,411252,1
2021-05-19 16:18:15,0.00658123,0.00789096,0,-87.8442,1,424516,1
2021-05-19 16:18:16,0.00691677,0.00807192,0,-87.6829,1,409914,1
2021-05-19 16:18:17,0.00658579,0.00788894,0,-87.5218,1,423286,1
